 # Regn popcount reference requested realised popurban requested realised land(km2) urban(km2) lowest_urban_pop_density(cap/km2)
      8007          29.          29.          29.           0.           0.       1294.6          0.1         28.4
      8009          28.          28.          28.           0.           0.        723.1          0.1         51.2
      8010           8.           8.           8.           0.           0.       1248.6          0.0         11.3
      8011           6.           6.           6.           0.           0.        649.7          0.0         10.1
      8012          11.          11.          11.           0.           0.        399.9          0.0         39.5
      8008           3.           3.           3.           0.           0.        785.8          0.0          5.3
      8015          23.          23.          23.           0.           0.       1897.8          0.1         16.8
      8016           8.           8.           8.           0.           0.        321.7          0.0         32.4
      8014           5.           5.           5.           0.           0.        130.0          0.0         43.4
      8017          11.          11.          11.           0.           0.        379.9          0.0         33.5
      8013           7.           7.           7.           0.           0.        316.4          0.0         24.2
      8019           9.           9.           9.           0.           0.        437.2          0.0         31.4
      8018          10.          10.          10.           0.           0.        969.9          0.0         12.1
      8020          18.          18.          18.           0.           0.        695.1          0.1         32.4
      8021           6.           6.           6.           0.           0.       1046.0          0.0          6.7
      8023          10.          10.          10.           0.           0.       1028.3          0.0         14.8
      8022           7.           7.           7.           0.           0.        891.3          0.0         11.6
      8025           4.           4.           4.           0.           0.        323.8          0.0         13.3
      8026           5.           5.           5.           0.           0.        851.5          0.0          6.8
      8024          10.          10.          10.           0.           0.        543.1          0.0         20.7
      8027           6.           6.           6.           0.           0.        891.7          0.0         10.9
      8030           7.           7.           7.           0.           0.        807.6          0.0         18.0
      8028          26.          26.          26.           0.           0.       2354.7          0.1         20.2
      8029           6.           6.           6.           0.           0.        783.0          0.0          8.9
      8032          52.          52.          52.           1.           1.       1160.9          0.2         70.8
      8031           6.           6.           6.           0.           0.       1078.8          0.0          7.3
      8033          23.          23.          23.           0.           0.       1576.6          0.1         26.8
    882001           6.           6.           6.           0.           0.       1569.3          0.0          5.7
    882002           8.           8.           8.           0.           0.       1084.7          0.1          9.6
    348003         206.         206.         206.          16.          16.       8620.1          1.4        485.5
    348001         141.         141.         141.          11.          11.       4412.1          0.9        468.5
    348002         164.         164.         164.          13.          13.       5651.5          1.1        438.6
    348005         255.         255.         255.          20.          20.       7271.5          1.7        741.4
    348004          51.          51.          51.           4.           4.        464.3          0.3        249.8
    348006         152.         152.         152.          12.          12.       4025.1          1.0        415.8
    348007         126.         126.         126.          10.          10.       4259.6          0.8        328.3
    348008         137.         137.         137.          11.          11.       4050.7          0.9        388.1
    348009         183.         183.         183.          14.          14.       6095.0          1.2        985.7
    348010         122.         122.         122.          10.          10.       3551.5          0.8        411.0
    348011         163.         163.         163.          13.          13.       5705.2          1.1        392.9
    348012          95.          95.          95.           7.           7.       2315.5          0.6        253.9
    348014          83.          83.          83.           7.           7.       2586.5          0.5        161.0
    348015         274.         274.         274.          22.          22.       6393.4          1.8        444.2
    348016         130.         130.         130.          10.          10.       5548.9          0.9        679.7
    348017         206.         206.         206.          16.          16.       5690.8          1.4        744.0
    348018          94.          94.          94.           7.           7.       3724.3          0.6        282.0
    348019          99.          99.          99.           8.           8.       3563.2          0.7        465.9
    348020         138.         138.         138.          11.          11.       4082.0          0.9        204.7
    348021          96.          96.          96.           8.           8.       3707.2          0.6        268.7
    598002          65.          65.          65.           0.           0.       1031.8          0.0        102.4
    598001          88.          88.          88.           0.           0.      11601.6          0.1         11.2
    598003          63.          63.          63.           0.           0.      14960.8          0.0         11.5
    598005          82.          82.          82.           0.           0.      25086.0          0.1          5.0
    598007          32.          32.          32.           0.           0.      28361.9          0.0          3.1
    598010          94.          94.          94.           0.           0.      42351.8          0.1          6.2
    598011          14.          14.          14.           0.           0.       3556.6          0.0          6.0
    598008          60.          60.          60.           0.           0.      12152.6          0.0         10.1
    598009         137.         137.         137.           0.           0.      68215.7          0.1          5.6
    598013          33.          33.          33.           0.           0.      45161.4          0.0          1.6
    598015          52.          53.          53.           0.           0.     113922.8          0.0          1.2
    598014          37.          37.          37.           0.           0.         85.0          0.0        430.2
    598016          52.          52.          52.           0.           0.        240.0          0.0        236.7
    598018          34.          34.          34.           0.           0.      37386.3          0.0          2.3
    598020          39.          39.          39.           0.           0.      25002.0          0.0          3.4
    678002          13.          13.          13.           0.           0.        893.9          0.3         19.7
    678001           2.           2.           2.           0.           0.        185.0          0.1         13.4
    554001          38.          39.          39.           9.           9.       5128.7        172.8         36.3
    554002          24.          24.          24.           5.           5.      11781.4        105.7         10.3
    554003          21.          22.          22.           5.           5.      18219.2        100.2          4.9
    554004           2.           3.           3.           1.           1.       3304.5         11.9         13.6
    554005           7.           7.           7.           2.           2.      10211.2         33.5          6.7
    554007           2.           4.           4.           1.           1.       5578.4         19.8          1.6
    554006           2.           3.           3.           1.           1.       2552.0         12.7          3.4
    554008           3.           3.           3.           1.           1.        314.3         12.7         39.0
    554009           5.           5.           5.           1.           1.       9135.5         24.3          1.2
    554010           8.          10.          10.           2.           2.      15140.9         46.5          1.1
    554011           4.           6.           6.           1.           1.       9091.8         27.0          1.0
    554013           5.           6.           6.           1.           1.       5517.9         25.6          4.2
    554012           0.           1.           1.           0.           0.        626.6          3.0          3.2
    554015           5.           7.           7.           1.           1.       9507.2         29.2          2.4
    554014          31.          31.          31.           7.           7.       8527.0        129.5         38.9
    554016           1.           1.           1.           0.           0.       2434.7          5.9          1.9
    716001          59.          59.          59.           2.           2.        403.0          1.4        240.8
    716002         127.         127.         127.           3.           3.        980.5          3.0        174.6
    716004          50.          50.          50.           1.           1.      35622.8          1.2          2.7
    716005          49.          49.          49.           1.           1.      28781.5          1.2          3.8
    716006         120.         120.         120.           3.           3.      32414.7          2.9          6.6
    716011          59.          59.          59.           2.           2.      55252.2          1.4          2.6
    716010          67.          67.          67.           2.           2.      56420.8          1.6          2.7
    716008          29.          30.          30.           1.           1.      71852.8          0.7          1.4
    716009          15.          17.          17.           0.           0.      40266.9          0.4          0.9
    716007           9.          11.          11.           0.           0.      34234.1          0.3          0.5
    670002          41.          41.          41.           0.           0.        352.0          0.2        149.6
    662001          54.          54.          54.           1.           1.        612.1          0.1        131.1
    120001          87.          87.          87.           2.           2.      61953.2          0.4          2.1
